DEPTH,CALI,DT,DTS,GR,NPHI,PHIE,RHOB,RT,TEMP
3823.7159,8.296,80.5356,124.9073,27.186,0.166,0.145,2.377,11.626,103.5811
3823.8683,8.29,79.6294,125.8124,28.144,0.1911,0.1401,2.378,10.969,103.5853
3824.0207,8.284,78.3755,126.8412,24.236,0.2029,0.1132,2.4348,10.928,103.5895
3824.1731,8.253,77.2527,127.4404,25.593,0.1791,0.1,2.4569,11.274,103.5938
3824.3255,8.259,76.4988,128.6072,25.299,0.1689,0.1176,2.4241,11.416,103.598
3824.4779,8.247,76.0169,129.0761,24.084,0.174,0.1263,2.4101,10.985,103.6022
3824.6303,8.259,75.6739,129.453,27.998,0.1628,0.1224,2.414,10.292,103.6065
3824.7827,8.253,75.5251,129.3468,28.224,0.1837,0.1286,2.3991,9.877,103.6107
3824.9351,8.241,75.6842,128.9177,27.55,0.1857,0.1128,2.4299,10.009,103.615
3825.0875,8.296,76.0872,128.141,28.122,0.1674,0.1362,2.3912,10.666,103.6192
3825.2399,8.29,76.5402,128.2344,26.656,0.173,0.1445,2.3761,11.618,103.6234
3825.3923,8.302,76.9943,129.2725,25.371,0.1666,0.1486,2.371,12.626,103.6277
3825.5447,8.29,77.6194,130.5452,25.397,0.1797,0.146,2.371,13.669,103.6319
3825.6971,8.314,78.5635,131.1691,24.797,0.1805,0.1463,2.37,14.595,103.6361
3825.8495,8.284,79.6954,131.502,22.302,0.1874,0.1768,2.3202,14.783,103.6404
3826.0019,8.278,80.7103,131.5492,23.487,0.1723,0.1828,2.315,14.082,103.6446
3826.1543,8.241,81.4472,132.0744,23.442,0.1933,0.1787,2.316,13.317,103.6488
3826.3067,8.235,82.0092,133.139,24.489,0.2041,0.1725,2.323,13.058,103.6531
3826.4591,8.271,82.5522,133.1899,24.842,0.2202,0.181,2.3051,13.234,103.6573
3826.6115,8.284,83.0421,132.9729,26.326,0.2002,0.1927,2.2921,13.512,103.6615
3826.7639,8.284,83.2639,132.7231,24.213,0.1959,0.1934,2.292,13.661,103.6658
3826.9163,8.253,83.1068,133.0574,24.603,0.2001,0.1667,2.3328,13.725,103.67
3827.0687,8.241,82.7339,134.2595,21.981,0.1884,0.163,2.342,13.899,103.6742
3827.2211,8.253,82.43,135.6368,21.977,0.1731,0.1667,2.34,14.499,103.6785
3827.3735,8.253,82.338,137.8289,22.255,0.191,0.2012,2.2802,16.172,103.6827
3827.5259,8.205,82.4301,140.4594,22.674,0.2068,0.2038,2.271,19.482,103.687
3827.6783,8.223,82.6552,141.6949,21.657,0.2001,0.2271,2.2302,22.975,103.6912
3827.8307,8.253,83.0302,141.5397,22.131,0.1899,0.2325,2.22,22.538,103.6954
3827.9831,8.271,83.5592,140.873,21.974,0.2087,0.2298,2.226,19.287,103.6997
3828.1355,8.314,84.1002,140.8563,22.276,0.1837,0.2284,2.229,17.899,103.7039
3828.2879,8.314,84.4491,141.6943,22.97,0.205,0.2338,2.218,20.877,103.7081
3828.4403,8.308,84.6261,142.611,21.196,0.1975,0.2366,2.211,31.42,103.7124
3828.5927,8.29,84.7751,142.5946,19.157,0.1899,0.2506,2.1831,46.948,103.7166
3828.7451,8.314,84.9562,141.5513,18.433,0.1839,0.2471,2.191,32.528,103.7208
3828.8975,8.296,85.4312,139.7208,18.604,0.2093,0.1941,2.2876,14.895,103.7251
3829.0499,8.302,85.92,136.3615,20.832,0.2662,0.1874,2.3,8.654,103.7293
3829.2023,8.29,85.9257,132.1337,20.743,0.2514,0.2031,2.2721,7.01,103.7335
3829.3547,8.296,85.2816,128.5749,17.939,0.2426,0.1766,2.3258,7.774,103.7378
3829.5071,8.302,84.2765,125.5331,21.025,0.168,0.2032,2.2792,11.525,103.742
3829.6595,8.308,83.2004,123.1634,19.133,0.1665,0.1695,2.3358,21.39,103.7462
3829.8119,8.32,81.832,121.5481,20.699,0.1855,0.1467,2.3689,39.048,103.7505
3829.9643,8.338,79.6807,121.7636,17.889,0.1593,0.136,2.3929,48.73,103.7547
3830.1167,8.308,76.6866,123.4048,14.463,0.16,0.0867,2.5125,44.258,103.7589
3830.2691,8.32,73.4478,125.7563,17.381,0.1522,0.084,2.512,38.778,103.7632
3830.4215,8.326,70.7783,126.7021,16.661,0.1498,0.1171,2.4313,37.39,103.7674
3830.5739,8.35,69.1237,126.8756,16.063,0.1464,0.1236,2.42,37.405,103.7717
3830.7263,8.356,68.401,128.6163,16.902,0.1763,0.1301,2.4071,31.062,103.7759
3830.8787,8.259,68.3212,129.3744,17.864,0.1536,0.238,2.2098,22.197,103.7801
3831.0311,8.259,68.7464,130.4303,17.771,0.1864,0.2036,2.2757,17.893,103.7844
3831.1835,8.217,69.6896,131.4162,20.977,0.226,0.2265,2.2302,18.632,103.7886
3831.3359,8.223,71.1388,131.9279,19.182,0.2304,0.2308,2.221,25.087,103.7928
3831.4883,8.235,72.9719,134.4817,18.497,0.1767,0.2283,2.226,36.43,103.7971
3831.6407,8.217,74.9518,136.5609,21.562,0.1846,0.2357,2.2121,37.181,103.8013
3831.7931,8.175,76.7857,139.0967,22.023,0.1697,0.221,2.2409,28.187,103.8055
3831.9455,8.187,78.2625,141.1566,25.652,0.1798,0.2256,2.233,23.199,103.8098
3832.0979,8.175,79.4095,142.755,28.705,0.2121,0.232,2.221,22.069,103.814
3832.2503,8.2049,80.4635,142.8212,28.256,0.1998,0.2395,2.207,22.074,103.8182
3832.4027,8.163,81.6676,143.4902,32.07,0.2083,0.248,2.1911,21.311,103.8225
3832.5551,8.187,83.0366,144.0384,32.448,0.2217,0.2661,2.1571,19.881,103.8267
3832.7075,8.181,84.3585,145.1922,28.935,0.2507,0.2569,2.1749,18.812,103.8309
3832.8599,8.193,85.4163,145.6371,26.062,0.2232,0.2663,2.1571,18.88,103.8352
3833.0123,8.193,86.1783,145.7891,24.702,0.2332,0.2624,2.164,20.487,103.8394
3833.1647,8.211,86.7562,146.0413,22.653,0.2252,0.2637,2.161,22.764,103.8437
3833.3171,8.193,87.2522,146.8407,23.652,0.2177,0.2463,2.1939,23.374,103.8479
3833.4695,8.187,87.7072,148.7076,23.68,0.2186,0.2526,2.182,22.52,103.8521
3833.6219,8.175,88.1402,147.6529,24.978,0.2442,0.2623,2.1641,21.292,103.8564
3833.7743,8.175,88.5572,147.3483,22.51,0.2196,0.2458,2.1959,18.453,103.8606
3833.9267,8.163,88.9271,148.163,25.235,0.2243,0.2478,2.193,15.731,103.8648
3834.0791,8.157,89.2071,150.9998,24.279,0.2587,0.2493,2.186,16.264,103.8691
3834.2315,8.175,89.3921,153.3132,23.964,0.2261,0.2548,2.178,22.367,103.8733
3834.3839,8.175,89.5531,153.8253,25.744,0.2432,0.2626,2.1611,38.033,103.8775
3834.5363,8.157,89.7721,151.7659,26.388,0.2541,0.2625,2.16,56.53,103.8818
3834.6887,8.157,90.0481,151.3646,26.26,0.2347,0.259,2.167,50.299,103.886
3834.8411,8.163,90.27,150.1493,27.644,0.2461,0.2547,2.176,38.807,103.8902
3834.9935,8.265,90.3249,148.0793,31.475,0.2361,0.2508,2.184,33.18,103.8945
3835.1459,8.308,90.2019,146.0069,30.757,0.2372,0.2554,2.176,26.566,103.8987
3835.2983,8.326,89.9578,142.8462,34.946,0.2214,0.2543,2.18,17.805,103.9029
3835.4507,8.314,89.5857,140.5316,32.298,0.237,0.2388,2.2099,12.069,103.9072
3835.6031,8.356,88.9195,136.4659,32.566,0.2304,0.2109,2.2568,9.821,103.9114
3835.7555,8.362,87.7472,133.2408,42.35,0.2351,0.1708,2.3188,9.584,103.9156
3835.9079,8.392,85.976,129.7884,43.39,0.213,0.1186,2.4067,9.333,103.9199
3836.0603,8.38,83.7259,127.9524,49.94,0.2023,0.0155,2.5684,7.414,103.9241
3836.2127,8.356,81.275,126.3494,50.277,0.1935,0.01,2.6088,5.586,103.9284
3836.3651,8.338,78.9462,124.6015,35.029,0.1791,0.0352,2.5612,5.187,103.9326
3836.5175,8.193,77.0184,125.9409,29.051,0.2389,0.1109,2.4325,6.492,103.9368
3836.6699,8.211,75.6917,128.5112,22.011,0.17,0.1614,2.3513,9.915,103.9411
3836.8223,8.193,75.0891,131.9262,21.678,0.1463,0.1558,2.3649,13.449,103.9453
3836.9747,8.187,75.2133,135.2448,23.428,0.2069,0.1566,2.3511,13.431,103.9495
3837.1271,8.193,75.9455,137.5409,26.416,0.1962,0.1918,2.2952,11.887,103.9538
3837.2795,8.187,77.0856,137.1965,28.166,0.2032,0.1717,2.3259,10.25,103.958
3837.4319,8.217,78.3815,135.7722,27.193,0.2,0.1631,2.3409,8.981,103.9622
3837.5843,8.217,79.5524,133.4302,31.548,0.1961,0.1784,2.3181,8.836,103.9665
3837.7367,8.235,80.3281,131.1713,28.984,0.2006,0.1461,2.3668,10.053,103.9707
3837.8891,8.259,80.5659,129.0452,25.225,0.2183,0.1716,2.3212,11.796,103.9749
3838.0415,8.271,80.3528,126.6241,24.704,0.19,0.1505,2.3618,12.374,103.9792
3838.1939,8.284,79.8937,124.0459,22.256,0.1822,0.1645,2.3421,11.895,103.9834
3838.3463,8.217,79.2656,120.8622,24.53,0.1681,0.1716,2.335,11.357,103.9876
3838.4987,8.187,78.3504,118.4649,23.78,0.1644,0.1248,2.4117,11.078,103.9919
3838.6511,8.187,77.0373,118.2602,24.518,0.1601,0.1259,2.409,11.558,103.9961
3838.8035,8.169,75.4293,118.9747,25.048,0.1749,0.0959,2.4817,13.414,104.0004
3838.9559,8.181,73.8605,120.8633,23.946,0.1836,0.0912,2.491,16.515,104.0046
3839.1083,8.139,72.6567,121.6118,22.444,0.1479,0.0996,2.48,18.655,104.0088
3839.2607,8.151,71.9239,121.0879,21.065,0.1382,0.0906,2.478,17.916,104.0131
3839.4131,8.139,71.6,120.8961,19.594,0.1377,0.1331,2.4023,16.27,104.0173
3839.5655,8.121,71.6522,121.0594,22.008,0.1552,0.1374,2.391,15.127,104.0215
3839.7179,8.157,72.1104,119.4219,22.696,0.1517,0.1696,2.3412,14.4,104.0258
3839.8703,8.145,72.9475,119.1655,24.138,0.1596,0.1887,2.3051,14.322,104.03
3840.0227,8.139,73.9924,117.7682,23.425,0.1661,0.197,2.2891,15.303,104.0342
3840.1751,8.133,74.9923,118.4945,23.927,0.1707,0.1825,2.3149,17.51,104.0385
3840.3275,8.127,75.7321,117.1371,18.894,0.1582,0.169,2.3389,20.697,104.0427
3840.4799,8.133,76.079,117.5405,19.484,0.161,0.1751,2.328,23.303,104.0469
3840.6323,8.133,75.9918,119.1155,16.742,0.1529,0.1537,2.3649,23.789,104.0512
3840.7847,8.139,75.6079,120.5376,21.003,0.1537,0.1624,2.3501,23.19,104.0554
3840.9371,8.145,75.2781,122.1599,19.854,0.1501,0.1505,2.3699,22.775,104.0596
3841.0895,8.181,75.3853,124.6458,18.61,0.1312,0.1578,2.361,22.911,104.0639
3841.2419,8.169,76.0204,126.968,19.29,0.1399,0.1688,2.3401,23.794,104.0681
3841.3943,8.211,76.9625,129.8711,18.88,0.1676,0.232,2.2205,25.292,104.0723
3841.5467,8.205,78.0326,133.119,19.018,0.1763,0.2422,2.2011,26.317,104.0766
3841.6991,8.211,79.3438,136.1509,17.139,0.1306,0.2323,2.2199,24.691,104.0808
3841.8515,8.139,81.132,138.8439,18.042,0.1355,0.1995,2.2828,20.39,104.0851
3842.0039,8.133,83.3299,141.3878,19.4,0.1559,0.2006,2.282,16.274,104.0893
3842.1563,8.175,85.4186,140.7428,25.536,0.2064,0.1803,2.3099,13.608,104.0935
3842.3087,8.199,86.8103,140.1664,26.567,0.2181,0.1957,2.2831,12.02,104.0978
3842.4611,8.193,87.4001,141.4394,26.688,0.2034,0.2218,2.2442,11.075,104.102
3842.6135,8.169,87.565,142.6673,28.973,0.2128,0.2268,2.235,10.539,104.1062
3842.7659,8.193,87.6289,143.5402,25.159,0.2003,0.1687,2.3326,10.038,104.1105
3842.9183,8.211,87.5088,144.0243,27.407,0.1937,0.1464,2.3718,9.24,104.1147
3843.0707,8.175,86.9355,144.8192,26.135,0.22,0.1603,2.3491,8.289,104.1189
3843.2231,8.223,85.9095,145.293,27.979,0.1999,0.1677,2.3351,7.46,104.1232
3843.3755,8.2229,84.8628,145.3791,27.36,0.2236,0.153,2.3633,6.8356,104.1274
3843.5279,8.205,84.3631,145.6171,30.926,0.2381,0.0983,2.4606,6.474,104.1316
3843.6803,8.169,84.6624,145.9943,27.078,0.2086,0.1603,2.3514,6.476,104.1359
3843.8327,8.193,85.6346,146.8076,31.719,0.2161,0.2044,2.2733,6.918,104.1401
3843.9851,8.199,86.9736,148.4908,34.127,0.2367,0.2157,2.2491,7.718,104.1443
3844.1375,8.199,88.4076,150.9139,30.718,0.2562,0.2215,2.2341,8.639,104.1486
3844.2899,8.235,89.7835,153.6645,31.486,0.239,0.253,2.1862,9.559,104.1528
3844.4423,8.241,91.0194,155.0962,30.153,0.2196,0.2449,2.2009,10.414,104.1571
3844.5947,8.278,92.0383,155.5715,32.34,0.2569,0.2458,2.194,11.008,104.1613
3844.7471,8.284,92.7311,157.0512,31.813,0.2461,0.2593,2.1731,11.454,104.1655
3844.8995,8.302,92.9969,157.6229,32.959,0.2398,0.2486,2.1929,12.228,104.1698
3845.0519,8.229,92.7877,157.3513,31.815,0.2643,0.2414,2.198,13.245,104.174
3845.2043,8.217,92.1957,158.132,30.47,0.2532,0.2476,2.191,13.535,104.1782
3845.3567,8.241,91.4577,158.104,32.986,0.2442,0.2435,2.2,13.179,104.1825
3845.5091,8.229,90.8108,158.0069,35.717,0.231,0.2381,2.212,13.404,104.1867
3845.6615,8.193,90.3448,157.6243,34.61,0.2449,0.2255,2.2279,14.181,104.1909
3845.8139,8.193,89.9848,158.3768,32.99,0.2488,0.2487,2.1902,14.241,104.1952
3845.9663,8.115,89.6008,157.8188,31.358,0.2428,0.2456,2.197,13.324,104.1994
3846.1187,8.085,89.1488,157.2198,33.001,0.2396,0.2564,2.1781,12.456,104.2036
3846.2711,8.127,88.6898,153.6603,36.319,0.2121,0.257,2.177,12.192,104.2079
3846.4235,8.127,88.2878,154.6258,36.171,0.2254,0.2406,2.2079,12.521,104.2121
3846.5759,8.079,87.9108,154.0478,34.666,0.2347,0.2504,2.1891,13.224,104.2163
3846.7283,8.109,87.4317,153.3594,32.736,0.2039,0.2524,2.185,13.83,104.2206
3846.8807,8.121,86.7586,151.5231,31.32,0.2283,0.2455,2.1979,13.939,104.2248
3847.0331,8.121,85.8555,148.864,30.811,0.1908,0.2471,2.195,13.761,104.229
3847.1855,8.115,84.6122,145.7995,35.144,0.2279,0.245,2.199,13.774,104.2333
3847.3379,8.091,82.7788,141.4211,37.728,0.216,0.1703,2.323,14.224,104.2375
3847.4903,8.091,80.1105,135.8728,38.538,0.2136,0.0941,2.4764,15.096,104.2418
3847.6427,8.091,76.6042,132.2602,36.595,0.1838,0.0657,2.5248,16.343,104.246
3847.7951,8.097,72.5472,129.8664,33.087,0.2029,0.0756,2.516,17.889,104.2502
3847.9475,8.145,68.4354,131.0599,34.539,0.1244,0.01,2.6335,18.985,104.2545
3848.0999,8.091,64.8399,133.763,30.969,0.1146,0.01,2.6499,18.765,104.2587
3848.2523,8.091,62.3206,136.7151,32.865,0.0984,0.01,2.639,17.917,104.2629
3848.4047,8.079,61.3543,139.9551,29.468,0.1453,0.0204,2.6101,17.545,104.2672
3848.5571,8.067,62.128,143.322,31.582,0.1402,0.1031,2.4536,17.744,104.2714
3848.7095,8.013,64.4235,146.2301,33.238,0.1897,0.182,2.3106,17.971,104.2756
3848.8619,7.977,67.8028,143.5447,30.904,0.1648,0.2203,2.2443,17.796,104.2799
3849.0143,7.917,71.8239,142.6534,33.385,0.1961,0.2332,2.2201,17.208,104.2841
3849.1667,7.899,76.0798,140.8053,37.107,0.2051,0.2396,2.208,16.681,104.2883
3849.3191,7.887,80.1435,141.695,31.773,0.2111,0.247,2.1941,16.833,104.2926
3849.4715,7.917,83.4529,138.714,37.847,0.2406,0.2522,2.184,17.186,104.2968
3849.6239,8.103,85.4302,135.7101,31.541,0.2262,0.2393,2.2089,15.887,104.301
3849.7763,8.247,85.9809,132.878,36.781,0.2143,0.1986,2.279,13.56,104.3053
3849.9287,8.247,85.6708,132.9118,33.265,0.2093,0.1721,2.3228,12.457,104.3095
3850.0811,8.284,85.2189,135.3289,34.208,0.203,0.0286,2.5889,13.031,104.3138
3850.2335,8.265,84.98,138.1531,33.987,0.1814,0.01,2.6448,14.494,104.318
3850.3859,8.235,84.8969,141.472,32.268,0.1555,0.0777,2.5155,15.464,104.3222
3850.5383,8.284,84.7669,144.4322,37.431,0.1496,0.1805,2.3202,15.331,104.3265
3850.6907,8.284,84.616,148.1592,38.214,0.199,0.2124,2.2602,14.698,104.3307
3850.8431,8.308,84.7242,151.7605,36.547,0.2208,0.2282,2.2301,14.026,104.3349
3850.9955,8.302,85.2283,153.3352,36.425,0.2289,0.2376,2.2131,13.396,104.3392
3851.1479,8.308,85.9513,153.9896,34.86,0.2429,0.2394,2.207,12.763,104.3434
3851.3003,8.29,86.6252,152.7972,38.116,0.2408,0.213,2.2498,12.001,104.3476
3851.4527,8.241,87.032,150.5013,36.756,0.2308,0.2185,2.244,11.426,104.3519
3851.6051,8.259,87.0629,148.4186,41.515,0.2207,0.2239,2.238,11.682,104.3561
3851.7575,8.271,86.7758,147.2636,36.17,0.2332,0.2334,2.2191,13.074,104.3603
3851.9099,8.265,86.3088,145.9467,37.429,0.2463,0.2257,2.227,15.278,104.3646
3852.0623,8.271,85.8088,144.9009,40.967,0.2443,0.2156,2.2429,17.398,104.3688
3852.2147,8.247,85.4269,144.4926,40.295,0.2177,0.1815,2.3038,18.717,104.373
3852.3671,8.265,85.1709,143.3336,33.923,0.1964,0.1955,2.2871,19.475,104.3773
3852.5195,8.235,84.8808,142.2885,33.706,0.205,0.1977,2.281,20.551,104.3815
3852.6719,8.223,84.4919,140.733,35.373,0.1973,0.2135,2.2561,21.776,104.3858
3852.8243,8.241,84.168,140.7417,34.437,0.2062,0.2174,2.249,20.236,104.39
3852.9767,8.259,84.0961,139.8745,33.229,0.2123,0.2138,2.255,14.762,104.3942
3853.1291,8.302,84.234,138.2155,37.539,0.2118,0.2016,2.2769,9.417,104.3985
3853.2815,8.32,84.2067,136.8081,38.674,0.205,0.1912,2.2979,6.227,104.4027
3853.4339,8.35,83.4372,134.1543,41.903,0.1983,0.1696,2.3359,4.801,104.4069
3853.5863,8.38,81.5086,132.0148,39.175,0.206,0.169,2.335,4.573,104.4112
3853.7387,8.386,78.4253,128.2374,39.493,0.233,0.1267,2.4037,5.325,104.4154
3853.8911,8.476,74.5662,126.3812,39.077,0.2133,0.0727,2.5118,7.142,104.4196
3854.0435,8.506,70.4683,123.8562,35.203,0.1449,0.042,2.5678,10.472,104.4239
3854.1959,8.566,66.5975,121.4897,32.958,0.1521,0.01,2.6975,15.96,104.4281
3854.3483,8.572,63.2739,117.4217,30.882,0.0642,0.01,2.695,21.095,104.4323
3854.5007,8.5898,60.818,116.4989,33.9574,0.0678,0.01,2.707,19.114,104.4366
3854.6531,8.554,59.5739,119.3352,35.938,0.0746,0.01,2.713,14.168,104.4408
3854.8055,8.44,59.3882,122.8876,43.503,0.1126,0.01,2.718,11.466,104.445
3854.9579,8.398,59.9436,124.5926,56.395,0.1421,0.0267,2.5686,10.695,104.4493
3855.1103,8.356,61.3618,123.3871,61.638,0.1099,0.1613,2.3588,10.516,104.4535
3855.2627,8.35,63.1427,120.6108,56.288,0.1848,0.1841,2.3112,10.508,104.4578
3855.4151,8.362,64.6545,120.0884,55.469,0.204,0.1232,2.4016,11.392,104.462
3855.5675,8.386,65.7894,121.1832,49.18,0.161,0.0208,2.5723,13.832,104.4662
3855.7199,8.404,66.7554,121.6782,46.674,0.0927,0.01,2.6338,17.67,104.4705
3855.8723,8.446,67.5952,122.438,37.394,0.0853,0.01,2.7207,21.104,104.4747
3856.0247,8.47,68.1331,125.6171,35.878,0.081,0.01,2.7728,21.6,104.4789
3856.1771,8.29,68.4463,131.8605,32.446,0.0906,0.0325,2.5828,19.355,104.4832
3856.3295,8.247,69.1798,136.3873,39.099,0.1111,0.0452,2.5521,16.529,104.4874
3856.4819,8.223,71.0273,140.5373,38.35,0.1121,0.1481,2.3817,14.513,104.4916
3856.6343,8.235,73.8723,144.503,39.871,0.1791,0.1747,2.3262,13.715,104.4959
3856.7867,8.259,76.7559,147.6258,37.177,0.1817,0.1819,2.314,13.934,104.5001
3856.9391,8.308,78.8195,150.0945,40.389,0.2074,0.2038,2.2722,14.738,104.5043
3857.0915,8.308,80.0645,151.6229,38.364,0.2001,0.2128,2.2591,15.802,104.5086
3857.2439,8.302,81.0985,151.4074,38.481,0.2261,0.2018,2.27,16.482,104.5128
3857.3963,8.278,82.2624,149.578,35.391,0.1966,0.1999,2.281,15.779,104.517
3857.5487,8.241,83.2201,146.5723,37.012,0.2145,0.2103,2.2601,14.381,104.5213
3857.7011,8.296,83.4938,144.3918,31.562,0.2259,0.1884,2.2919,14.217,104.5255
3857.8535,8.284,83.1338,143.8026,32.194,0.2072,0.1967,2.283,16.657,104.5298
3858.0059,8.308,82.696,142.6924,32.798,0.22,0.1762,2.3109,22.351,104.534
3858.1583,8.259,82.6912,140.877,30.211,0.1938,0.1825,2.307,27.637,104.5382
3858.3107,8.271,83.1372,137.7615,32.818,0.189,0.1785,2.315,24.932,104.5425
3858.4631,8.284,83.587,136.1854,29.446,0.1957,0.1724,2.324,18.869,104.5467
3858.6155,8.265,83.5577,134.2926,30.615,0.1968,0.1702,2.328,15.572,104.5509
3858.7679,8.253,82.9436,133.1467,28.633,0.1693,0.1823,2.316,15.949,104.5552
3858.9203,8.259,82.0347,132.228,27.609,0.1891,0.1639,2.3389,20.678,104.5594
3859.0727,8.278,81.2658,132.087,25.488,0.1772,0.1624,2.343,30.731,104.5636
3859.2251,8.278,80.905,132.0639,27.368,0.1675,0.1566,2.354,38.479,104.5679
3859.3775,8.326,80.9121,131.8721,28.563,0.1798,0.1594,2.347,31.603,104.5721
3859.5299,8.296,81.0651,132.0711,32.163,0.1771,0.1761,2.3221,23.809,104.5763
3859.6823,8.296,81.2011,132.324,35.543,0.1984,0.1797,2.311,22.822,104.5806
3859.8347,8.308,81.3531,132.3679,32.672,0.2045,0.2105,2.2594,29.803,104.5848
3859.9871,8.308,81.6512,132.0658,24.909,0.2006,0.2266,2.2281,48.429,104.589
3860.1395,8.368,82.1242,131.4869,20.363,0.1697,0.2392,2.2031,77.515,104.5933
3860.2919,8.368,82.6151,131.181,18.082,0.1592,0.232,2.2159,103.518,104.5975
3860.4443,8.344,82.884,131.0421,16.32,0.1581,0.2197,2.2389,121.071,104.6018
3860.5967,8.332,82.7838,131.4121,16.706,0.1538,0.2318,2.2161,124.03,104.606
3860.7491,8.332,82.3858,131.8522,13.869,0.1616,0.2283,2.223,107.512,104.6102
3860.9015,8.338,81.9359,132.5553,12.635,0.1517,0.2349,2.211,83.935,104.6145
3861.0539,8.344,81.665,133.6213,15.384,0.1597,0.2262,2.2279,68.741,104.6187
3861.2063,8.338,81.6521,134.6413,15.331,0.1548,0.2231,2.234,65.189,104.6229
3861.3587,8.326,81.8221,135.6151,17.16,0.1765,0.2378,2.2061,68.12,104.6272
3861.5111,8.338,82.0761,135.9938,18.05,0.1765,0.2304,2.2199,68.787,104.6314
3861.6635,8.326,82.3742,135.2907,14.005,0.1803,0.2315,2.218,65.793,104.6356
3861.8159,8.326,82.7162,134.316,18.78,0.178,0.2421,2.1981,66.025,104.6399
3861.9683,8.32,83.0872,134.3424,17.339,0.1854,0.2594,2.1651,71.958,104.6441
3862.1207,8.284,83.4602,135.5071,15.52,0.1792,0.2498,2.1829,78.394,104.6483
3862.2731,8.338,83.8141,135.812,15.277,0.1766,0.263,2.1581,79.624,104.6526
3862.4255,8.368,84.1441,135.7777,15.052,0.1767,0.2578,2.168,78.467,104.6568
3862.5779,8.368,84.4571,134.8327,14.227,0.1799,0.2509,2.1809,77.685,104.661
3862.7303,8.362,84.7531,137.0365,18.047,0.1784,0.262,2.1601,75.873,104.6653
3862.8827,8.38,85.0281,138.7802,15.773,0.1926,0.2542,2.1749,72.781,104.6695
3863.0351,8.374,85.2851,139.3956,19.254,0.1754,0.2642,2.1561,70.358,104.6738
3863.1875,8.356,85.5261,138.1892,16.71,0.1839,0.2537,2.1759,69.97,104.678
3863.3399,8.344,85.7311,135.5353,17.099,0.1806,0.2589,2.166,71.548,104.6822
3863.4923,8.368,85.863,133.1999,16.697,0.1785,0.2531,2.177,74.497,104.6865
3863.6447,8.35,85.8719,132.9097,16.073,0.1747,0.2551,2.173,79.097,104.6907
3863.7971,8.35,85.7299,131.7961,14.686,0.1686,0.2539,2.175,85.236,104.6949
3863.9495,8.362,85.4629,132.2194,14.555,0.1631,0.2512,2.18,90.127,104.6992
3864.1019,8.338,85.1349,133.4891,13.51,0.1604,0.2517,2.179,92.207,104.7034
3864.2543,8.356,84.8199,133.9049,13.494,0.171,0.2396,2.2019,94.172,104.7076
3864.4067,8.35,84.5649,133.5869,14.663,0.1775,0.2495,2.1831,97.314,104.7119
3864.5591,8.386,84.3629,133.1779,15.911,0.1524,0.25,2.182,100.489,104.7161
3864.7115,8.38,84.1789,132.9199,17.436,0.16,0.2547,2.173,102.935,104.7203
3864.8639,8.374,84.015,132.6659,15.066,0.1724,0.2489,2.184,104.051,104.7246
3865.0163,8.32,83.91,132.472,15.344,0.1774,0.2537,2.175,104.209,104.7288
3865.1687,8.386,83.888,132.469,12.807,0.1817,0.2531,2.176,105.878,104.733
3865.3211,8.374,83.905,132.6203,12.28,0.1728,0.2578,2.167,110.838,104.7373
3865.4735,8.41,83.8739,133.6405,15.145,0.2046,0.2536,2.175,117.726,104.7415
3865.6259,8.398,83.7581,135.1317,14.99,0.1621,0.2545,2.1731,122.5497,104.7457
3865.7783,8.404,83.641,137.437,14.233,0.1704,0.2503,2.181,122.201,104.75
3865.9307,8.434,83.6471,137.4147,13.281,0.1621,0.2551,2.172,117.252,104.7542
3866.0831,8.422,83.8221,136.597,13.57,0.1774,0.2547,2.173,112.251,104.7585
3866.2355,8.41,84.0741,136.4422,14.588,0.1749,0.2636,2.1561,112.295,104.7627
3866.3879,8.41,84.252,137.0947,15.983,0.1832,0.2684,2.147,115.609,104.7669
3866.5403,8.434,84.2559,136.1464,15.911,0.1829,0.2621,2.159,110.46,104.7712
3866.6927,8.458,84.0859,134.22,18.204,0.172,0.2601,2.163,95.827,104.7754
3866.8451,8.446,83.8129,134.3509,17.183,0.1849,0.2439,2.1939,85.001,104.7796
3866.9975,8.434,83.5449,134.1379,17.506,0.154,0.246,2.19,83.215,104.7839
3867.1499,8.416,83.3659,133.9138,22.963,0.193,0.2544,2.1741,89.021,104.7881
3867.3023,8.422,83.2209,133.3869,19.053,0.1628,0.2337,2.2128,100.344,104.7923
3867.4547,8.422,82.9037,132.9377,20.283,0.1849,0.2482,2.1851,112.575,104.7966
3867.6071,8.356,82.2746,132.0092,19.447,0.1601,0.233,2.2139,112.051,104.8008
3867.7595,8.362,81.4497,132.7783,17.044,0.1644,0.2305,2.219,93.053,104.805
3867.9119,8.356,80.7238,133.6326,16.556,0.1714,0.2277,2.225,73.483,104.8093
3868.0643,8.314,80.3009,135.4711,16.611,0.1602,0.2231,2.234,63.249,104.8135
3868.2167,8.271,80.1039,135.9598,16.428,0.1818,0.2342,2.2131,62.27,104.8177
3868.3691,8.308,79.9039,135.3597,15.418,0.2024,0.2404,2.201,70.542,104.822
3868.5215,8.29,79.6449,134.3634,18.008,0.1812,0.2438,2.194,88.221,104.8262
3868.6739,8.308,79.5301,132.4699,17.058,0.1602,0.2377,2.205,111.692,104.8305
